tab	measurements
experiment	specimen	measurement	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T18	    2.8	140.9	 01.1 	0	0	0.00	0.00	18	  853.0	This study	hargrave 2018-08-15 16:48:12	LT-T-Z:LP-DIR-T	g	222	u	8	273			pmagpy-4.2.4	2.34e-08	7.51e-10	8.24e-10	3.99e-10
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T19	    2.6	141.5	 00.4 	0	0	0.00	0.00	19	  873.0	This study	hargrave 2018-08-16 13:02:07	LT-T-Z:LP-DIR-T	g	223	u	8	273			pmagpy-4.2.4	2.31e-08	7.41e-10	7.26e-10	3.86e-10
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T20	    2.2	143.8	-00.8 	0	0	0.00	0.00	20	  893.0	This study	hargrave 2018-08-17 11:19:22	LT-T-Z:LP-DIR-T	g	224	u	8	273			pmagpy-4.2.4	2.18e-08	4.43e-10	6.01e-10	4.67e-10
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T21	    2.4	143.5	-00.5 	0	0	0.00	0.00	21	  903.0	This study	hargrave 2018-08-28 12:59:06	LT-T-Z:LP-DIR-T	g	225	u	8	273			pmagpy-4.2.4	2.05e-08	6.58e-10	6.07e-10	4.69e-10
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T22	    1.4	150.6	-04.3 	0	0	0.00	0.00	22	  913.0	This study	hargrave 2018-09-10 11:31:40	LT-T-Z:LP-DIR-T	g	226	u	8	273			pmagpy-4.2.4	2.05e-08	3.57e-10	4.34e-10	3.46e-10
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T23	    1.8	144.0	-03.0 	0	0	0.00	0.00	23	  918.0	This study	hargrave 2018-09-11 13:28:45	LT-T-Z:LP-DIR-T	g	227	u	8	273			pmagpy-4.2.4	1.78e-08	3.67e-10	5.36e-10	3.77e-10
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T24	    3.9	138.7	-01.6 	0	0	0.00	0.00	24	  923.0	This study	hargrave 2018-09-12 13:27:15	LT-T-Z:LP-DIR-T	g	228	u	8	273			pmagpy-4.2.4	1.90e-08	6.82e-10	9.06e-10	1.01e-09
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T25	    4.8	160.1	 02.8 	0	0	0.00	0.00	25	  928.0	This study	hargrave 2018-09-20 13:53:35	LT-T-Z:LP-DIR-T	g	229	u	8	273			pmagpy-4.2.4	1.28e-08	3.74e-10	9.21e-10	4.85e-10
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T26	    4.3	119.4	 01.9 	0	0	0.00	0.00	26	  933.0	This study	hargrave 2018-09-21 11:21:49	LT-T-Z:LP-DIR-T	g	230	u	8	273			pmagpy-4.2.4	1.75e-08	1.11e-09	8.29e-10	6.67e-10
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T27	    4.7	179.0	 09.6 	0	0	0.00	0.00	27	  938.0	This study	hargrave 2018-09-24 13:43:41	LT-T-Z:LP-DIR-T	g	231	u	8	273			pmagpy-4.2.4	8.48e-09	5.12e-10	5.89e-10	3.74e-10
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T28	    2.3	112.5	-10.2 	0	0	0.00	0.00	28	  943.0	This study	hargrave 2018-09-25 11:14:58	LT-T-Z:LP-DIR-T	g	232	u	8	273			pmagpy-4.2.4	1.46e-08	3.83e-10	5.67e-10	4.14e-10
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T29	   11.6	212.4	-11.3 	0	0	0.00	0.00	29	  945.0	This study	hargrave 2018-09-25 19:24:02	LT-T-Z:LP-DIR-T	g	233	u	8	273			pmagpy-4.2.4	4.98e-09	9.18e-11	1.20e-09	3.38e-10
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T30	    2.1	236.8	-08.4 	0	0	0.00	0.00	30	  945.0	This study	hargrave 2018-09-26 09:14:55	LT-T-Z:LP-DIR-T	g	234	u	8	273			pmagpy-4.2.4	6.49e-09	1.63e-10	4.30e-10	2.35e-10
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T31	    3.4	070.5	-02.4 	0	0	0.00	0.00	31	  947.0	This study	hargrave 2018-09-26 16:05:58	LT-T-Z:LP-DIR-T	g	235	u	8	273			pmagpy-4.2.4	1.00e-08	3.08e-10	5.56e-10	3.69e-10
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T32	    2.4	303.7	 02.6 	0	0	0.00	0.00	32	  949.0	This study	hargrave 2018-10-04 15:32:21	LT-T-Z:LP-DIR-T	g	236	u	8	273			pmagpy-4.2.4	1.21e-08	5.56e-10	6.21e-10	3.68e-10
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T33	    2.8	044.9	 11.3 	0	0	0.00	0.00	33	  951.0	This study	hargrave 2018-10-05 13:11:14	LT-T-Z:LP-DIR-T	g	237	u	8	273			pmagpy-4.2.4	1.55e-08	2.38e-10	4.15e-10	7.00e-10
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T34	    2.9	314.6	 06.8 	0	0	0.00	0.00	34	  953.0	This study	hargrave 2018-10-09 17:13:04	LT-T-Z:LP-DIR-T	g	238	u	8	273			pmagpy-4.2.4	1.72e-08	3.95e-10	6.30e-10	6.53e-10
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T35	    3.5	043.8	 06.2 	0	0	0.00	0.00	35	  955.0	This study	hargrave 2018-10-11 15:21:10	LT-T-Z:LP-DIR-T	g	239	u	8	273			pmagpy-4.2.4	1.76e-08	4.66e-10	9.47e-10	6.81e-10
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T36	    3.7	317.9	-02.3 	0	0	0.00	0.00	36	  957.0	This study	hargrave 2018-10-12 13:47:31	LT-T-Z:LP-DIR-T	g	240	u	8	273			pmagpy-4.2.4	1.44e-08	6.99e-10	1.31e-09	6.49e-10
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T37	   58.0	015.1	 42.9 	0	0	0.00	0.00	37	  959.0	This study	hargrave 2018-10-19 13:21:34	LT-T-Z:LP-DIR-T	g	241	u	8	273			pmagpy-4.2.4	2.44e-08	4.14e-09	2.73e-09	3.42e-08
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T38	    8.6	009.0	 31.1 	0	0	0.00	0.00	38	  959.0	This study	hargrave 2018-10-19 15:08:11	LT-T-Z:LP-DIR-T	g	242	u	8	273			pmagpy-4.2.4	2.09e-08	1.33e-09	8.80e-10	4.28e-09
TR030-Fa:LP-DIR-T	TR030-Fa	TR030-Fa:LP-DIR-T39	   40.3	285.3	-36.6 	0	0	0.00	0.00	39	  961.0	This study	hargrave 2018-10-20 12:47:21	LT-T-Z:LP-DIR-T	g	243	u	8	273			pmagpy-4.2.4	1.87e-08	1.74e-09	3.06e-09	1.66e-08
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T0	    1.8	124.7	 29.7 	0	0	0.00	0.00	0	273	This study	hargrave 2018-05-11 17:45:58	LT-NO:LP-DIR-T	g	244	u	8	273			pmagpy-4.2.4	4.27e-08	1.03e-09	6.46e-10	6.34e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T1	    1.5	125.1	 29.6 	0	0	0.00	0.00	1	  373.0	This study	hargrave 2018-05-14 16:02:17	LT-T-Z:LP-DIR-T	g	245	u	8	273			pmagpy-4.2.4	4.13e-08	7.24e-10	6.50e-10	5.67e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T2	    2.2	124.5	 29.6 	0	0	0.00	0.00	2	  473.0	This study	hargrave 2018-05-15 16:17:55	LT-T-Z:LP-DIR-T	g	246	u	8	273			pmagpy-4.2.4	4.10e-08	1.38e-09	6.07e-10	5.51e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T3	    1.6	123.7	 29.3 	0	0	0.00	0.00	3	  573.0	This study	hargrave 2018-05-16 13:33:32	LT-T-Z:LP-DIR-T	g	247	u	8	273			pmagpy-4.2.4	4.06e-08	8.12e-10	6.87e-10	5.44e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T4	    8.8	124.4	 28.0 	0	0	0.00	0.00	4	  623.0	This study	hargrave 2018-05-17 15:13:28	LT-T-Z:LP-DIR-T	g	248	u	8	273			pmagpy-4.2.4	4.17e-08	5.35e-09	7.65e-09	4.84e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T5	    2.9	122.5	 29.3 	0	0	0.00	0.00	5	  623.0	This study	hargrave 2018-05-17 16:58:23	LT-T-Z:LP-DIR-T	g	249	u	8	273			pmagpy-4.2.4	4.03e-08	1.82e-09	7.98e-10	5.51e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T6	    1.8	122.6	 28.9 	0	0	0.00	0.00	6	  673.0	This study	hargrave 2018-05-18 13:33:10	LT-T-Z:LP-DIR-T	g	250	u	8	273			pmagpy-4.2.4	3.99e-08	1.06e-09	5.42e-10	5.37e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T7	    2.9	124.5	 28.8 	0	0	0.00	0.00	7	  723.0	This study	hargrave 2018-05-21 10:31:47	LT-T-Z:LP-DIR-T	g	251	u	8	273			pmagpy-4.2.4	3.94e-08	1.83e-09	7.85e-10	4.82e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T8	    1.5	123.5	 28.6 	0	0	0.00	0.00	8	  748.0	This study	hargrave 2018-07-30 16:29:28	LT-T-Z:LP-DIR-T	g	252	u	8	273			pmagpy-4.2.4	3.92e-08	7.54e-10	5.29e-10	4.70e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T9	    1.8	121.3	 28.1 	0	0	0.00	0.00	9	  773.0	This study	hargrave 2018-07-31 12:54:05	LT-T-Z:LP-DIR-T	g	253	u	8	273			pmagpy-4.2.4	3.84e-08	9.96e-10	6.29e-10	3.93e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T10	    2.2	121.0	 28.1 	0	0	0.00	0.00	10	  798.0	This study	hargrave 2018-08-01 10:55:48	LT-T-Z:LP-DIR-T	g	254	u	8	273			pmagpy-4.2.4	3.81e-08	1.25e-09	7.28e-10	3.63e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T11	    1.9	121.9	 27.6 	0	0	0.00	0.00	11	  823.0	This study	hargrave 2018-08-01 17:52:09	LT-T-Z:LP-DIR-T	g	255	u	8	273			pmagpy-4.2.4	3.78e-08	1.03e-09	6.98e-10	4.37e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T12	    1.8	121.7	 27.6 	0	0	0.00	0.00	12	  823.0	This study	hargrave 2018-08-01 19:15:21	LT-T-Z:LP-DIR-T	g	256	u	8	273			pmagpy-4.2.4	3.78e-08	9.90e-10	6.07e-10	4.29e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T13	    1.8	121.2	 28.3 	0	0	0.00	0.00	13	  828.0	This study	hargrave 2018-08-03 11:14:03	LT-T-Z:LP-DIR-T	g	257	u	8	273			pmagpy-4.2.4	3.79e-08	9.54e-10	7.15e-10	3.78e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T14	    1.5	120.4	 28.0 	0	0	0.00	0.00	14	  833.0	This study	hargrave 2018-08-03 18:09:37	LT-T-Z:LP-DIR-T	g	258	u	8	273			pmagpy-4.2.4	3.77e-08	7.61e-10	6.22e-10	3.98e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T15	    1.7	121.2	 28.5 	0	0	0.00	0.00	15	  838.0	This study	hargrave 2018-08-13 16:26:47	LT-T-Z:LP-DIR-T	g	259	u	8	273			pmagpy-4.2.4	3.76e-08	8.31e-10	5.16e-10	5.61e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T16	    2.1	120.4	 28.6 	0	0	0.00	0.00	16	  843.0	This study	hargrave 2018-08-14 13:18:50	LT-T-Z:LP-DIR-T	g	260	u	8	273			pmagpy-4.2.4	3.74e-08	1.12e-09	6.51e-10	5.64e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T17	    1.5	121.2	 28.4 	0	0	0.00	0.00	17	  848.0	This study	hargrave 2018-08-15 09:40:07	LT-T-Z:LP-DIR-T	g	261	u	8	273			pmagpy-4.2.4	3.74e-08	7.13e-10	4.65e-10	5.19e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T18	    1.4	121.9	 28.5 	0	0	0.00	0.00	18	  853.0	This study	hargrave 2018-08-15 16:49:49	LT-T-Z:LP-DIR-T	g	262	u	8	273			pmagpy-4.2.4	3.73e-08	7.20e-10	4.10e-10	5.20e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T19	    1.5	121.1	 28.5 	0	0	0.00	0.00	19	  873.0	This study	hargrave 2018-08-16 13:03:45	LT-T-Z:LP-DIR-T	g	263	u	8	273			pmagpy-4.2.4	3.68e-08	6.32e-10	5.48e-10	5.40e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T20	    2.0	120.9	 28.7 	0	0	0.00	0.00	20	  893.0	This study	hargrave 2018-08-17 11:20:59	LT-T-Z:LP-DIR-T	g	264	u	8	273			pmagpy-4.2.4	3.51e-08	9.30e-10	6.67e-10	4.73e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T21	    1.6	121.9	 29.5 	0	0	0.00	0.00	21	  903.0	This study	hargrave 2018-08-28 13:00:48	LT-T-Z:LP-DIR-T	g	265	u	8	273			pmagpy-4.2.4	3.46e-08	5.63e-10	7.46e-10	4.15e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T22	    1.8	121.2	 28.5 	0	0	0.00	0.00	22	  913.0	This study	hargrave 2018-09-10 11:33:15	LT-T-Z:LP-DIR-T	g	266	u	8	273			pmagpy-4.2.4	3.21e-08	4.58e-10	1.02e-09	4.25e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T23	    2.2	121.2	 26.1 	0	0	0.00	0.00	23	  918.0	This study	hargrave 2018-09-11 13:30:22	LT-T-Z:LP-DIR-T	g	267	u	8	273			pmagpy-4.2.4	3.46e-08	1.16e-09	7.90e-10	5.16e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T24	    1.8	124.8	 23.1 	0	0	0.00	0.00	24	  923.0	This study	hargrave 2018-09-12 13:28:52	LT-T-Z:LP-DIR-T	g	268	u	8	273			pmagpy-4.2.4	3.34e-08	8.84e-10	9.70e-10	5.55e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T25	    2.0	120.4	 25.2 	0	0	0.00	0.00	25	  928.0	This study	hargrave 2018-09-20 13:55:07	LT-T-Z:LP-DIR-T	g	269	u	8	273			pmagpy-4.2.4	3.18e-08	7.53e-10	7.93e-10	3.73e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T26	    1.6	133.1	 23.4 	0	0	0.00	0.00	26	  933.0	This study	hargrave 2018-09-21 11:23:27	LT-T-Z:LP-DIR-T	g	270	u	8	273			pmagpy-4.2.4	2.96e-08	5.61e-10	1.00e-09	3.31e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T27	    1.3	135.9	 27.3 	0	0	0.00	0.00	27	  938.0	This study	hargrave 2018-09-24 13:45:21	LT-T-Z:LP-DIR-T	g	271	u	8	273			pmagpy-4.2.4	2.88e-08	2.33e-10	5.93e-10	4.74e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T28	    1.4	140.8	 19.2 	0	0	0.00	0.00	28	  943.0	This study	hargrave 2018-09-25 11:16:36	LT-T-Z:LP-DIR-T	g	272	u	8	273			pmagpy-4.2.4	2.83e-08	6.35e-10	7.25e-10	4.18e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T29	    2.4	117.8	 16.7 	0	0	0.00	0.00	29	  945.0	This study	hargrave 2018-09-25 19:25:39	LT-T-Z:LP-DIR-T	g	273	u	8	273			pmagpy-4.2.4	3.50e-08	7.61e-10	1.40e-09	5.92e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T30	    3.7	162.8	 20.8 	0	0	0.00	0.00	30	  947.0	This study	hargrave 2018-09-26 16:07:29	LT-T-Z:LP-DIR-T	g	274	u	8	273			pmagpy-4.2.4	2.10e-08	5.71e-10	1.50e-09	3.39e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T31	    1.3	116.8	 06.7 	0	0	0.00	0.00	31	  949.0	This study	hargrave 2018-10-04 15:33:58	LT-T-Z:LP-DIR-T	g	275	u	8	273			pmagpy-4.2.4	2.75e-08	4.67e-10	9.17e-10	4.42e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T32	    6.0	219.8	 07.4 	0	0	0.00	0.00	32	  951.0	This study	hargrave 2018-10-05 13:12:46	LT-T-Z:LP-DIR-T	g	276	u	8	273			pmagpy-4.2.4	1.43e-08	9.54e-10	1.15e-09	3.69e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T33	    5.6	124.6	 07.8 	0	0	0.00	0.00	33	  953.0	This study	hargrave 2018-10-09 17:14:36	LT-T-Z:LP-DIR-T	g	277	u	8	273			pmagpy-4.2.4	1.32e-08	6.95e-10	1.11e-09	5.09e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T34	    6.7	221.8	-14.5 	0	0	0.00	0.00	34	  955.0	This study	hargrave 2018-10-11 15:22:42	LT-T-Z:LP-DIR-T	g	278	u	8	273			pmagpy-4.2.4	1.31e-08	8.87e-10	1.28e-09	4.63e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T35	    9.6	165.9	-14.2 	0	0	0.00	0.00	35	  957.0	This study	hargrave 2018-10-12 13:49:03	LT-T-Z:LP-DIR-T	g	279	u	8	273			pmagpy-4.2.4	1.15e-08	5.33e-10	2.02e-09	4.29e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T36	    4.8	172.3	-15.7 	0	0	0.00	0.00	36	  957.0	This study	hargrave 2018-10-12 15:17:21	LT-T-Z:LP-DIR-T	g	280	u	8	273			pmagpy-4.2.4	1.06e-08	2.42e-10	7.70e-10	4.32e-10
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T37	    6.4	244.7	 00.6 	0	0	0.00	0.00	37	  959.0	This study	hargrave 2018-10-19 13:22:54	LT-T-Z:LP-DIR-T	g	281	u	8	273			pmagpy-4.2.4	1.95e-08	1.58e-09	1.30e-09	1.21e-09
TR030-Ga:LP-DIR-T	TR030-Ga	TR030-Ga:LP-DIR-T38	   46.0	128.0	-43.3 	0	0	0.00	0.00	38	  961.0	This study	hargrave 2018-10-20 12:48:39	LT-T-Z:LP-DIR-T	g	282	u	8	273			pmagpy-4.2.4	2.72e-08	2.82e-09	5.03e-09	2.78e-08
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T0	    2.1	156.4	 32.3 	0	0	0.00	0.00	0	273	This study	hargrave 2018-05-11 17:47:28	LT-NO:LP-DIR-T	g	283	u	8	273			pmagpy-4.2.4	3.23e-08	7.60e-10	9.65e-10	3.73e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T1	    1.7	157.8	 32.3 	0	0	0.00	0.00	1	  373.0	This study	hargrave 2018-05-14 16:03:46	LT-T-Z:LP-DIR-T	g	284	u	8	273			pmagpy-4.2.4	3.10e-08	6.37e-10	7.33e-10	3.05e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T2	    1.8	158.9	 32.3 	0	0	0.00	0.00	2	  473.0	This study	hargrave 2018-05-15 16:19:21	LT-T-Z:LP-DIR-T	g	285	u	8	273			pmagpy-4.2.4	3.04e-08	6.53e-10	7.81e-10	2.86e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T3	    1.7	157.5	 32.3 	0	0	0.00	0.00	3	  573.0	This study	hargrave 2018-05-16 13:34:59	LT-T-Z:LP-DIR-T	g	286	u	8	273			pmagpy-4.2.4	2.99e-08	6.23e-10	7.30e-10	3.04e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T4	   13.2	157.6	 30.8 	0	0	0.00	0.00	4	  623.0	This study	hargrave 2018-05-17 15:14:57	LT-T-Z:LP-DIR-T	g	287	u	8	273			pmagpy-4.2.4	3.08e-08	5.05e-09	7.80e-09	3.08e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T5	    1.6	159.5	 32.2 	0	0	0.00	0.00	5	  623.0	This study	hargrave 2018-05-17 16:59:49	LT-T-Z:LP-DIR-T	g	288	u	8	273			pmagpy-4.2.4	2.96e-08	5.96e-10	6.85e-10	3.22e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T6	    2.1	159.9	 32.1 	0	0	0.00	0.00	6	  673.0	This study	hargrave 2018-05-18 13:34:40	LT-T-Z:LP-DIR-T	g	289	u	8	273			pmagpy-4.2.4	2.88e-08	7.36e-10	8.67e-10	2.87e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T7	    1.6	159.3	 32.0 	0	0	0.00	0.00	7	  723.0	This study	hargrave 2018-05-21 10:33:13	LT-T-Z:LP-DIR-T	g	290	u	8	273			pmagpy-4.2.4	2.82e-08	5.99e-10	6.66e-10	2.54e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T8	    2.1	158.6	 32.0 	0	0	0.00	0.00	8	  748.0	This study	hargrave 2018-07-30 16:31:04	LT-T-Z:LP-DIR-T	g	291	u	8	273			pmagpy-4.2.4	2.80e-08	5.92e-10	8.32e-10	3.66e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T9	    2.1	159.8	 32.5 	0	0	0.00	0.00	9	  773.0	This study	hargrave 2018-07-31 12:55:37	LT-T-Z:LP-DIR-T	g	292	u	8	273			pmagpy-4.2.4	2.74e-08	5.21e-10	6.24e-10	6.88e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T10	    2.2	159.9	 32.5 	0	0	0.00	0.00	10	  798.0	This study	hargrave 2018-08-01 10:57:21	LT-T-Z:LP-DIR-T	g	293	u	8	273			pmagpy-4.2.4	2.71e-08	4.11e-10	8.44e-10	6.07e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T11	    2.2	160.0	 32.2 	0	0	0.00	0.00	11	  823.0	This study	hargrave 2018-08-01 17:53:41	LT-T-Z:LP-DIR-T	g	294	u	8	273			pmagpy-4.2.4	2.67e-08	4.24e-10	7.93e-10	5.86e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T12	    2.1	160.0	 32.0 	0	0	0.00	0.00	12	  823.0	This study	hargrave 2018-08-01 19:16:56	LT-T-Z:LP-DIR-T	g	295	u	8	273			pmagpy-4.2.4	2.67e-08	5.13e-10	7.87e-10	5.04e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T13	    1.9	160.3	 32.4 	0	0	0.00	0.00	13	  828.0	This study	hargrave 2018-08-03 11:15:36	LT-T-Z:LP-DIR-T	g	296	u	8	273			pmagpy-4.2.4	2.66e-08	3.81e-10	7.04e-10	5.07e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T14	    2.2	160.3	 32.4 	0	0	0.00	0.00	14	  833.0	This study	hargrave 2018-08-03 18:11:17	LT-T-Z:LP-DIR-T	g	297	u	8	273			pmagpy-4.2.4	2.66e-08	5.40e-10	7.18e-10	6.40e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T15	    1.9	160.9	 32.5 	0	0	0.00	0.00	15	  838.0	This study	hargrave 2018-08-13 16:28:19	LT-T-Z:LP-DIR-T	g	298	u	8	273			pmagpy-4.2.4	2.62e-08	3.89e-10	6.73e-10	5.28e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T16	    2.0	160.6	 32.6 	0	0	0.00	0.00	16	  843.0	This study	hargrave 2018-08-14 13:20:26	LT-T-Z:LP-DIR-T	g	299	u	8	273			pmagpy-4.2.4	2.61e-08	3.99e-10	7.05e-10	5.52e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T17	    1.9	160.1	 32.5 	0	0	0.00	0.00	17	  848.0	This study	hargrave 2018-08-15 09:41:40	LT-T-Z:LP-DIR-T	g	300	u	8	273			pmagpy-4.2.4	2.60e-08	3.58e-10	6.92e-10	5.14e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T18	    1.9	159.4	 32.4 	0	0	0.00	0.00	18	  853.0	This study	hargrave 2018-08-15 16:51:21	LT-T-Z:LP-DIR-T	g	301	u	8	273			pmagpy-4.2.4	2.60e-08	4.25e-10	6.55e-10	5.10e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T19	    1.8	158.7	 32.2 	0	0	0.00	0.00	19	  873.0	This study	hargrave 2018-08-16 13:05:18	LT-T-Z:LP-DIR-T	g	302	u	8	273			pmagpy-4.2.4	2.56e-08	4.55e-10	5.60e-10	5.14e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T20	    2.8	162.1	 31.6 	0	0	0.00	0.00	20	  893.0	This study	hargrave 2018-08-17 11:22:32	LT-T-Z:LP-DIR-T	g	303	u	8	273			pmagpy-4.2.4	2.44e-08	3.74e-10	1.09e-09	4.27e-10
TR030-Ha:LP-DIR-T	TR030-Ha	TR030-Ha:LP-DIR-T21	    1.8	161.0	 32.1 	0	0	0.00	0.00	21	  903.0	This study	hargrave 2018-08-28 13:02:20	LT-T-Z:LP-DIR-T	g	304	u	8	273			pmagpy-4.2.4	2.44e-08	7.01e-10	5.70e-10	3.01e-10
