tab	measurements
experiment	specimen	measurement	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T15	    2.2	338.0	 35.6 	0	0	0.00	0.00	15	  843.0	This study	hargrave 2018-08-14 13:59:20	LT-T-Z:LP-DIR-T	g	247	u	8	273			pmagpy-4.2.4	7.57e-09	2.20e-10	2.00e-10	1.24e-10
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T16	    2.1	338.0	 34.8 	0	0	0.00	0.00	16	  848.0	This study	hargrave 2018-08-15 10:22:48	LT-T-Z:LP-DIR-T	g	248	u	8	273			pmagpy-4.2.4	7.68e-09	1.85e-10	1.81e-10	1.60e-10
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T17	    2.2	338.8	 33.7 	0	0	0.00	0.00	17	  853.0	This study	hargrave 2018-08-15 17:28:33	LT-T-Z:LP-DIR-T	g	249	u	8	273			pmagpy-4.2.4	7.51e-09	1.86e-10	1.97e-10	1.31e-10
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T18	    3.8	338.7	 33.6 	0	0	0.00	0.00	18	  873.0	This study	hargrave 2018-08-16 13:45:32	LT-T-Z:LP-DIR-T	g	250	u	8	273			pmagpy-4.2.4	7.40e-09	2.71e-10	4.10e-10	1.39e-10
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T19	    2.2	338.8	 31.4 	0	0	0.00	0.00	19	  893.0	This study	hargrave 2018-08-17 12:00:03	LT-T-Z:LP-DIR-T	g	251	u	8	273			pmagpy-4.2.4	7.41e-09	1.64e-10	1.94e-10	1.62e-10
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T20	    1.8	340.2	 29.9 	0	0	0.00	0.00	20	  903.0	This study	hargrave 2018-08-28 13:39:24	LT-T-Z:LP-DIR-T	g	252	u	8	273			pmagpy-4.2.4	7.31e-09	1.63e-10	1.93e-10	8.15e-11
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T21	    2.2	342.8	 28.7 	0	0	0.00	0.00	21	  913.0	This study	hargrave 2018-09-10 12:11:58	LT-T-Z:LP-DIR-T	g	253	u	8	273			pmagpy-4.2.4	6.96e-09	9.37e-11	2.19e-10	1.36e-10
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T22	    2.0	340.5	 29.9 	0	0	0.00	0.00	22	  918.0	This study	hargrave 2018-09-11 14:09:14	LT-T-Z:LP-DIR-T	g	254	u	8	273			pmagpy-4.2.4	6.85e-09	1.31e-10	1.76e-10	1.45e-10
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T23	    2.2	340.2	 29.1 	0	0	0.00	0.00	23	  923.0	This study	hargrave 2018-09-12 14:08:55	LT-T-Z:LP-DIR-T	g	255	u	8	273			pmagpy-4.2.4	6.78e-09	1.40e-10	1.50e-10	1.81e-10
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T24	    1.9	340.3	 27.5 	0	0	0.00	0.00	24	  928.0	This study	hargrave 2018-09-20 14:35:46	LT-T-Z:LP-DIR-T	g	256	u	8	273			pmagpy-4.2.4	6.63e-09	1.16e-10	1.47e-10	1.41e-10
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T25	    2.0	340.3	 25.5 	0	0	0.00	0.00	25	  933.0	This study	hargrave 2018-09-21 11:58:59	LT-T-Z:LP-DIR-T	g	257	u	8	273			pmagpy-4.2.4	6.49e-09	1.23e-10	1.59e-10	1.19e-10
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T26	    2.3	340.4	 22.3 	0	0	0.00	0.00	26	  938.0	This study	hargrave 2018-09-24 14:24:25	LT-T-Z:LP-DIR-T	g	258	u	8	273			pmagpy-4.2.4	6.29e-09	1.55e-10	1.47e-10	1.70e-10
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T27	    2.3	335.3	 19.2 	0	0	0.00	0.00	27	  943.0	This study	hargrave 2018-09-25 11:54:50	LT-T-Z:LP-DIR-T	g	259	u	8	273			pmagpy-4.2.4	5.62e-09	1.27e-10	1.07e-10	1.80e-10
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T28	    3.1	344.2	 17.8 	0	0	0.00	0.00	28	  945.0	This study	hargrave 2018-09-25 20:03:50	LT-T-Z:LP-DIR-T	g	260	u	8	273			pmagpy-4.2.4	5.81e-09	1.74e-10	1.96e-10	1.96e-10
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T29	    3.2	335.6	 14.8 	0	0	0.00	0.00	29	  947.0	This study	hargrave 2018-09-26 16:44:38	LT-T-Z:LP-DIR-T	g	261	u	8	273			pmagpy-4.2.4	5.29e-09	1.81e-10	1.70e-10	1.91e-10
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T30	    2.6	344.4	 06.3 	0	0	0.00	0.00	30	  949.0	This study	hargrave 2018-10-04 16:46:04	LT-T-Z:LP-DIR-T	g	262	u	8	273			pmagpy-4.2.4	4.29e-09	7.30e-11	1.14e-10	1.55e-10
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T31	    3.2	336.0	 06.7 	0	0	0.00	0.00	31	  951.0	This study	hargrave 2018-10-05 13:50:06	LT-T-Z:LP-DIR-T	g	263	u	8	273			pmagpy-4.2.4	3.58e-09	8.61e-11	1.33e-10	1.43e-10
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T32	    5.0	348.3	-05.7 	0	0	0.00	0.00	32	  953.0	This study	hargrave 2018-10-09 17:51:33	LT-T-Z:LP-DIR-T	g	264	u	8	273			pmagpy-4.2.4	2.20e-09	7.08e-11	1.60e-10	9.31e-11
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T33	   10.1	354.2	-18.1 	0	0	0.00	0.00	33	  955.0	This study	hargrave 2018-10-11 15:58:49	LT-T-Z:LP-DIR-T	g	265	u	8	273			pmagpy-4.2.4	6.85e-10	8.87e-11	4.51e-11	1.07e-10
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T34	    8.3	352.1	-17.4 	0	0	0.00	0.00	34	  955.0	This study	hargrave 2018-10-11 17:07:06	LT-T-Z:LP-DIR-T	g	266	u	8	273			pmagpy-4.2.4	6.87e-10	8.61e-11	4.17e-11	8.79e-11
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T35	    8.5	353.2	-18.0 	0	0	0.00	0.00	35	  955.0	This study	hargrave 2018-10-11 17:27:43	LT-T-Z:LP-DIR-T	g	267	u	8	273			pmagpy-4.2.4	6.91e-10	8.64e-11	4.07e-11	9.12e-11
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T36	    3.9	071.5	-18.0 	0	0	0.00	0.00	36	  957.0	This study	hargrave 2018-10-12 14:24:59	LT-T-Z:LP-DIR-T	g	268	u	8	273			pmagpy-4.2.4	1.57e-09	6.47e-11	6.20e-11	6.87e-11
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T37	    3.0	256.4	 07.0 	0	0	0.00	0.00	37	  959.0	This study	hargrave 2018-10-19 13:53:53	LT-T-Z:LP-DIR-T	g	269	u	8	273			pmagpy-4.2.4	1.20e-09	3.14e-11	4.36e-11	5.11e-11
TR038-Ga:LP-DIR-T	TR038-Ga	TR038-Ga:LP-DIR-T38	    4.5	093.6	-04.5 	0	0	0.00	0.00	38	  961.0	This study	hargrave 2018-10-20 13:18:42	LT-T-Z:LP-DIR-T	g	270	u	8	273			pmagpy-4.2.4	6.07e-10	2.93e-11	4.51e-11	3.56e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T0	    2.3	321.3	 80.3 	0	0	0.00	0.00	0	273	This study	hargrave 2018-05-11 18:24:44	LT-NO:LP-DIR-T	g	271	u	8	273			pmagpy-4.2.4	1.85e-08	5.76e-10	4.67e-10	3.07e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T1	    2.2	326.2	 78.2 	0	0	0.00	0.00	1	  373.0	This study	hargrave 2018-05-14 16:40:49	LT-T-Z:LP-DIR-T	g	272	u	8	273			pmagpy-4.2.4	1.70e-08	4.77e-10	4.64e-10	2.71e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T2	    2.2	326.6	 76.3 	0	0	0.00	0.00	2	  473.0	This study	hargrave 2018-05-15 16:58:37	LT-T-Z:LP-DIR-T	g	273	u	8	273			pmagpy-4.2.4	1.56e-08	3.78e-10	4.93e-10	2.39e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T3	    2.1	328.1	 75.5 	0	0	0.00	0.00	3	  573.0	This study	hargrave 2018-05-16 14:13:33	LT-T-Z:LP-DIR-T	g	274	u	8	273			pmagpy-4.2.4	1.47e-08	3.91e-10	4.04e-10	2.35e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T4	    2.1	325.4	 74.8 	0	0	0.00	0.00	4	  623.0	This study	hargrave 2018-05-17 15:51:43	LT-T-Z:LP-DIR-T	g	275	u	8	273			pmagpy-4.2.4	1.42e-08	3.22e-10	4.48e-10	2.20e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T5	    2.1	326.8	 74.3 	0	0	0.00	0.00	5	  673.0	This study	hargrave 2018-05-18 14:11:14	LT-T-Z:LP-DIR-T	g	276	u	8	273			pmagpy-4.2.4	1.35e-08	3.58e-10	3.58e-10	2.05e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T6	    2.1	325.4	 73.2 	0	0	0.00	0.00	6	  723.0	This study	hargrave 2018-05-21 11:11:17	LT-T-Z:LP-DIR-T	g	277	u	8	273			pmagpy-4.2.4	1.25e-08	2.58e-10	4.10e-10	1.87e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T7	    2.0	327.3	 72.1 	0	0	0.00	0.00	7	  748.0	This study	hargrave 2018-07-30 17:12:00	LT-T-Z:LP-DIR-T	g	278	u	8	273			pmagpy-4.2.4	1.19e-08	2.81e-10	3.35e-10	1.21e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T8	    2.4	324.6	 70.7 	0	0	0.00	0.00	8	  773.0	This study	hargrave 2018-07-31 13:36:19	LT-T-Z:LP-DIR-T	g	279	u	8	273			pmagpy-4.2.4	1.07e-08	2.68e-10	3.67e-10	1.76e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T9	    2.1	326.9	 70.2 	0	0	0.00	0.00	9	  798.0	This study	hargrave 2018-08-01 11:40:04	LT-T-Z:LP-DIR-T	g	280	u	8	273			pmagpy-4.2.4	1.05e-08	2.46e-10	2.93e-10	2.98e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T10	    3.0	325.1	 68.0 	0	0	0.00	0.00	10	  823.0	This study	hargrave 2018-08-01 18:35:06	LT-T-Z:LP-DIR-T	g	281	u	8	273			pmagpy-4.2.4	9.19e-09	2.79e-10	3.65e-10	2.74e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T11	    3.1	325.4	 68.2 	0	0	0.00	0.00	11	  823.0	This study	hargrave 2018-08-01 19:57:38	LT-T-Z:LP-DIR-T	g	282	u	8	273			pmagpy-4.2.4	9.28e-09	2.92e-10	3.75e-10	3.63e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T12	    2.1	327.1	 68.2 	0	0	0.00	0.00	12	  828.0	This study	hargrave 2018-08-03 11:56:43	LT-T-Z:LP-DIR-T	g	283	u	8	273			pmagpy-4.2.4	9.36e-09	2.18e-10	2.63e-10	1.91e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T13	    2.8	323.6	 66.8 	0	0	0.00	0.00	13	  833.0	This study	hargrave 2018-08-03 18:52:55	LT-T-Z:LP-DIR-T	g	284	u	8	273			pmagpy-4.2.4	8.70e-09	2.61e-10	3.06e-10	2.34e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T14	    2.0	323.6	 66.5 	0	0	0.00	0.00	14	  838.0	This study	hargrave 2018-08-13 17:10:03	LT-T-Z:LP-DIR-T	g	285	u	8	273			pmagpy-4.2.4	8.85e-09	1.70e-10	2.67e-10	5.60e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T15	    2.2	323.6	 65.4 	0	0	0.00	0.00	15	  843.0	This study	hargrave 2018-08-14 14:04:00	LT-T-Z:LP-DIR-T	g	286	u	8	273			pmagpy-4.2.4	8.63e-09	1.96e-10	2.74e-10	5.75e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T16	    2.3	322.4	 63.9 	0	0	0.00	0.00	16	  848.0	This study	hargrave 2018-08-15 10:27:19	LT-T-Z:LP-DIR-T	g	287	u	8	273			pmagpy-4.2.4	8.34e-09	2.01e-10	2.84e-10	9.27e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T17	    1.9	324.4	 62.7 	0	0	0.00	0.00	17	  853.0	This study	hargrave 2018-08-15 17:32:21	LT-T-Z:LP-DIR-T	g	288	u	8	273			pmagpy-4.2.4	8.05e-09	1.60e-10	2.21e-10	5.52e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T18	    2.2	322.5	 61.6 	0	0	0.00	0.00	18	  873.0	This study	hargrave 2018-08-16 13:48:27	LT-T-Z:LP-DIR-T	g	289	u	8	273			pmagpy-4.2.4	7.53e-09	1.72e-10	2.29e-10	6.40e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T19	    3.1	322.9	 59.2 	0	0	0.00	0.00	19	  893.0	This study	hargrave 2018-08-17 12:02:57	LT-T-Z:LP-DIR-T	g	290	u	8	273			pmagpy-4.2.4	7.07e-09	2.27e-10	3.04e-10	6.18e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T20	    2.3	325.4	 57.5 	0	0	0.00	0.00	20	  903.0	This study	hargrave 2018-08-28 13:42:18	LT-T-Z:LP-DIR-T	g	291	u	8	273			pmagpy-4.2.4	6.92e-09	1.35e-10	2.52e-10	6.18e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T21	    2.1	327.2	 56.4 	0	0	0.00	0.00	21	  913.0	This study	hargrave 2018-09-10 12:14:50	LT-T-Z:LP-DIR-T	g	292	u	8	273			pmagpy-4.2.4	6.40e-09	1.24e-10	1.77e-10	1.35e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T22	    2.7	329.1	 56.4 	0	0	0.00	0.00	22	  918.0	This study	hargrave 2018-09-11 14:12:07	LT-T-Z:LP-DIR-T	g	293	u	8	273			pmagpy-4.2.4	5.99e-09	1.81e-10	1.84e-10	1.38e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T23	    3.1	326.3	 51.7 	0	0	0.00	0.00	23	  923.0	This study	hargrave 2018-09-12 14:11:41	LT-T-Z:LP-DIR-T	g	294	u	8	273			pmagpy-4.2.4	5.23e-09	2.02e-10	1.65e-10	2.84e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T24	    2.5	328.7	 53.4 	0	0	0.00	0.00	24	  928.0	This study	hargrave 2018-09-20 14:38:32	LT-T-Z:LP-DIR-T	g	295	u	8	273			pmagpy-4.2.4	5.58e-09	9.51e-11	1.90e-10	1.39e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T25	    1.9	326.0	 51.1 	0	0	0.00	0.00	25	  933.0	This study	hargrave 2018-09-21 12:01:44	LT-T-Z:LP-DIR-T	g	296	u	8	273			pmagpy-4.2.4	5.29e-09	8.85e-11	1.11e-10	1.26e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T26	    2.2	326.0	 46.6 	0	0	0.00	0.00	26	  938.0	This study	hargrave 2018-09-24 14:27:18	LT-T-Z:LP-DIR-T	g	297	u	8	273			pmagpy-4.2.4	4.68e-09	1.11e-10	1.39e-10	5.88e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T27	    2.0	320.5	 38.1 	0	0	0.00	0.00	27	  943.0	This study	hargrave 2018-09-25 11:57:45	LT-T-Z:LP-DIR-T	g	298	u	8	273			pmagpy-4.2.4	4.12e-09	9.42e-11	9.37e-11	7.05e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T28	    2.5	323.0	 33.1 	0	0	0.00	0.00	28	  945.0	This study	hargrave 2018-09-25 20:06:44	LT-T-Z:LP-DIR-T	g	299	u	8	273			pmagpy-4.2.4	3.46e-09	9.45e-11	1.11e-10	6.47e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T29	    4.2	316.1	 27.6 	0	0	0.00	0.00	29	  947.0	This study	hargrave 2018-09-26 16:47:23	LT-T-Z:LP-DIR-T	g	300	u	8	273			pmagpy-4.2.4	3.48e-09	2.03e-10	1.56e-10	5.74e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T30	    2.6	325.4	 26.9 	0	0	0.00	0.00	30	  949.0	This study	hargrave 2018-10-04 16:48:51	LT-T-Z:LP-DIR-T	g	301	u	8	273			pmagpy-4.2.4	2.14e-09	9.07e-11	5.31e-11	3.85e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T31	    3.0	301.1	 18.0 	0	0	0.00	0.00	31	  951.0	This study	hargrave 2018-10-05 13:52:53	LT-T-Z:LP-DIR-T	g	302	u	8	273			pmagpy-4.2.4	2.38e-09	1.06e-10	6.59e-11	4.31e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T32	    9.8	009.5	 26.3 	0	0	0.00	0.00	32	  953.0	This study	hargrave 2018-10-09 17:54:27	LT-T-Z:LP-DIR-T	g	303	u	8	273			pmagpy-4.2.4	4.15e-10	2.69e-11	2.39e-11	7.73e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T33	    8.0	009.2	 26.8 	0	0	0.00	0.00	33	  953.0	This study	hargrave 2018-10-10 09:39:04	LT-T-Z:LP-DIR-T	g	304	u	8	273			pmagpy-4.2.4	4.22e-10	2.41e-11	2.15e-11	6.61e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T34	    9.6	011.3	 28.1 	0	0	0.00	0.00	34	  953.0	This study	hargrave 2018-10-10 13:14:17	LT-T-Z:LP-DIR-T	g	305	u	8	273			pmagpy-4.2.4	4.28e-10	2.90e-11	2.40e-11	8.62e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T35	    6.0	219.0	-05.1 	0	0	0.00	0.00	35	  955.0	This study	hargrave 2018-10-11 16:01:38	LT-T-Z:LP-DIR-T	g	306	u	8	273			pmagpy-4.2.4	8.38e-10	6.83e-11	4.91e-11	3.70e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T36	    3.2	120.4	 05.7 	0	0	0.00	0.00	36	  957.0	This study	hargrave 2018-10-12 14:27:47	LT-T-Z:LP-DIR-T	g	307	u	8	273			pmagpy-4.2.4	8.69e-10	1.70e-11	4.10e-11	4.51e-11
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T37	   40.1	242.4	-15.2 	0	0	0.00	0.00	37	  959.0	This study	hargrave 2018-10-19 13:56:16	LT-T-Z:LP-DIR-T	g	308	u	8	273			pmagpy-4.2.4	6.22e-10	9.81e-11	1.90e-11	5.21e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T38	   11.9	239.7	-33.1 	0	0	0.00	0.00	38	  959.0	This study	hargrave 2018-10-19 15:22:03	LT-T-Z:LP-DIR-T	g	309	u	8	273			pmagpy-4.2.4	7.28e-10	6.09e-11	4.45e-11	1.55e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T39	   40.4	109.6	 11.5 	0	0	0.00	0.00	39	  961.0	This study	hargrave 2018-10-20 13:20:15	LT-T-Z:LP-DIR-T	g	310	u	8	273			pmagpy-4.2.4	5.69e-10	7.17e-11	2.86e-11	4.78e-10
TR038-Ha:LP-DIR-T	TR038-Ha	TR038-Ha:LP-DIR-T40	   11.3	107.7	 15.0 	0	0	0.00	0.00	40	  961.0	This study	hargrave 2018-10-20 14:19:34	LT-T-Z:LP-DIR-T	g	311	u	8	273			pmagpy-4.2.4	5.71e-10	2.72e-11	2.31e-11	1.10e-10
TR038-Ia:LP-DIR-T	TR038-Ia	TR038-Ia:LP-DIR-T0	    3.2	051.1	 61.0 	0	0	0.00	0.00	0	273	This study	hargrave 2018-05-11 18:26:13	LT-NO:LP-DIR-T	g	312	u	8	273			pmagpy-4.2.4	1.01e-08	4.14e-10	2.30e-10	4.12e-10
TR038-Ia:LP-DIR-T	TR038-Ia	TR038-Ia:LP-DIR-T1	    3.0	044.6	 53.9 	0	0	0.00	0.00	1	  373.0	This study	hargrave 2018-05-14 16:42:18	LT-T-Z:LP-DIR-T	g	313	u	8	273			pmagpy-4.2.4	9.01e-09	2.93e-10	1.90e-10	4.08e-10
TR038-Ia:LP-DIR-T	TR038-Ia	TR038-Ia:LP-DIR-T2	    3.8	040.5	 49.0 	0	0	0.00	0.00	2	  473.0	This study	hargrave 2018-05-15 17:00:06	LT-T-Z:LP-DIR-T	g	314	u	8	273			pmagpy-4.2.4	8.38e-09	3.46e-10	2.60e-10	4.41e-10
TR038-Ia:LP-DIR-T	TR038-Ia	TR038-Ia:LP-DIR-T3	    4.5	040.8	 45.7 	0	0	0.00	0.00	3	  573.0	This study	hargrave 2018-05-16 14:15:03	LT-T-Z:LP-DIR-T	g	315	u	8	273			pmagpy-4.2.4	8.04e-09	4.03e-10	3.17e-10	4.26e-10
TR038-Ia:LP-DIR-T	TR038-Ia	TR038-Ia:LP-DIR-T4	    3.4	042.4	 44.3 	0	0	0.00	0.00	4	  623.0	This study	hargrave 2018-05-17 15:53:12	LT-T-Z:LP-DIR-T	g	316	u	8	273			pmagpy-4.2.4	7.87e-09	2.32e-10	1.90e-10	4.36e-10
TR038-Ia:LP-DIR-T	TR038-Ia	TR038-Ia:LP-DIR-T5	    3.5	040.0	 42.3 	0	0	0.00	0.00	5	  673.0	This study	hargrave 2018-05-18 14:12:43	LT-T-Z:LP-DIR-T	g	317	u	8	273			pmagpy-4.2.4	7.61e-09	2.10e-10	1.68e-10	4.41e-10
TR038-Ia:LP-DIR-T	TR038-Ia	TR038-Ia:LP-DIR-T6	    4.5	039.7	 39.6 	0	0	0.00	0.00	6	  723.0	This study	hargrave 2018-05-21 11:12:46	LT-T-Z:LP-DIR-T	g	318	u	8	273			pmagpy-4.2.4	7.27e-09	3.16e-10	3.11e-10	4.29e-10
TR038-Ia:LP-DIR-T	TR038-Ia	TR038-Ia:LP-DIR-T7	    3.4	041.4	 38.2 	0	0	0.00	0.00	7	  748.0	This study	hargrave 2018-07-30 17:13:34	LT-T-Z:LP-DIR-T	g	319	u	8	273			pmagpy-4.2.4	7.08e-09	1.84e-10	2.01e-10	4.00e-10
TR038-Ia:LP-DIR-T	TR038-Ia	TR038-Ia:LP-DIR-T8	    1.8	042.6	 37.5 	0	0	0.00	0.00	8	  773.0	This study	hargrave 2018-07-31 13:37:54	LT-T-Z:LP-DIR-T	g	320	u	8	273			pmagpy-4.2.4	6.94e-09	9.89e-11	1.80e-10	1.70e-10
TR038-Ia:LP-DIR-T	TR038-Ia	TR038-Ia:LP-DIR-T9	    2.2	042.7	 35.4 	0	0	0.00	0.00	9	  798.0	This study	hargrave 2018-08-01 11:41:39	LT-T-Z:LP-DIR-T	g	321	u	8	273			pmagpy-4.2.4	6.77e-09	9.49e-11	2.50e-10	1.89e-10
TR038-Ia:LP-DIR-T	TR038-Ia	TR038-Ia:LP-DIR-T10	    3.6	042.7	 35.9 	0	0	0.00	0.00	10	  823.0	This study	hargrave 2018-08-01 18:36:40	LT-T-Z:LP-DIR-T	g	322	u	8	273			pmagpy-4.2.4	6.61e-09	1.11e-10	2.48e-10	4.58e-10
TR038-Ia:LP-DIR-T	TR038-Ia	TR038-Ia:LP-DIR-T11	    2.3	042.4	 34.3 	0	0	0.00	0.00	11	  823.0	This study	hargrave 2018-08-01 19:59:16	LT-T-Z:LP-DIR-T	g	323	u	8	273			pmagpy-4.2.4	6.45e-09	1.16e-10	2.19e-10	2.08e-10
TR038-Ia:LP-DIR-T	TR038-Ia	TR038-Ia:LP-DIR-T12	    3.8	044.1	 33.8 	0	0	0.00	0.00	12	  828.0	This study	hargrave 2018-08-03 11:58:18	LT-T-Z:LP-DIR-T	g	324	u	8	273			pmagpy-4.2.4	6.49e-09	7.36e-11	2.59e-10	5.14e-10
TR038-Ia:LP-DIR-T	TR038-Ia	TR038-Ia:LP-DIR-T13	    3.5	042.3	 26.5 	0	0	0.00	0.00	13	  833.0	This study	hargrave 2018-08-03 18:54:29	LT-T-Z:LP-DIR-T	g	325	u	8	273			pmagpy-4.2.4	5.84e-09	8.63e-11	1.37e-10	4.16e-10
TR038-Ia:LP-DIR-T	TR038-Ia	TR038-Ia:LP-DIR-T14	    1.5	043.1	 30.6 	0	0	0.00	0.00	14	  838.0	This study	hargrave 2018-08-13 17:11:39	LT-T-Z:LP-DIR-T	g	326	u	8	273			pmagpy-4.2.4	6.12e-09	5.52e-11	1.41e-10	1.70e-10
TR038-Ia:LP-DIR-T	TR038-Ia	TR038-Ia:LP-DIR-T15	    2.2	041.7	 30.7 	0	0	0.00	0.00	15	  843.0	This study	hargrave 2018-08-14 14:05:36	LT-T-Z:LP-DIR-T	g	327	u	8	273			pmagpy-4.2.4	5.96e-09	1.04e-10	2.00e-10	1.64e-10
TR038-Ia:LP-DIR-T	TR038-Ia	TR038-Ia:LP-DIR-T16	    1.6	040.8	 29.6 	0	0	0.00	0.00	16	  848.0	This study	hargrave 2018-08-15 10:28:53	LT-T-Z:LP-DIR-T	g	328	u	8	273			pmagpy-4.2.4	5.90e-09	6.04e-11	1.74e-10	1.30e-10
TR038-Ia:LP-DIR-T	TR038-Ia	TR038-Ia:LP-DIR-T17	    1.5	039.6	 28.8 	0	0	0.00	0.00	17	  853.0	This study	hargrave 2018-08-15 17:33:57	LT-T-Z:LP-DIR-T	g	329	u	8	273			pmagpy-4.2.4	5.81e-09	5.69e-11	1.56e-10	1.42e-10
