tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	sample	site	location
TR038-Pa:LP-DIR-T17	TR038-Pa:LP-DIR-T	TR038-Pa	2.9	35.7	61.3	0.0	0.0	0.0	0.0	17.0	853.0	This study	hargrave 2018-08-15 17:43:00	LT-T-Z:LP-DIR-T	g	557.0	u	8.0	273.0			pmagpy-4.2.4	5.97e-09	1.8300000000000001e-10	1.6899999999999999e-10	2.55e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T18	TR038-Pa:LP-DIR-T	TR038-Pa	3.0	38.7	59.9	0.0	0.0	0.0	0.0	18.0	873.0	This study	hargrave 2018-08-16 13:59:43	LT-T-Z:LP-DIR-T	g	558.0	u	8.0	273.0			pmagpy-4.2.4	5.8099999999999996e-09	1.8399999999999998e-10	1.78e-10	2.4500000000000003e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T19	TR038-Pa:LP-DIR-T	TR038-Pa	2.9	34.8	58.3	0.0	0.0	0.0	0.0	19.0	893.0	This study	hargrave 2018-08-17 12:14:14	LT-T-Z:LP-DIR-T	g	559.0	u	8.0	273.0			pmagpy-4.2.4	5.71e-09	1.6199999999999998e-10	1.7e-10	2.52e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T20	TR038-Pa:LP-DIR-T	TR038-Pa	2.5	32.6	56.9	0.0	0.0	0.0	0.0	20.0	903.0	This study	hargrave 2018-08-28 13:53:34	LT-T-Z:LP-DIR-T	g	560.0	u	8.0	273.0			pmagpy-4.2.4	5.7799999999999995e-09	1.66e-10	1.8499999999999998e-10	1.8300000000000001e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T21	TR038-Pa:LP-DIR-T	TR038-Pa	2.6	32.9	54.3	0.0	0.0	0.0	0.0	21.0	913.0	This study	hargrave 2018-09-10 12:25:13	LT-T-Z:LP-DIR-T	g	561.0	u	8.0	273.0			pmagpy-4.2.4	5.550000000000001e-09	1.89e-10	1.38e-10	1.6099999999999999e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T22	TR038-Pa:LP-DIR-T	TR038-Pa	2.6	36.1	52.8	0.0	0.0	0.0	0.0	22.0	918.0	This study	hargrave 2018-09-11 14:22:20	LT-T-Z:LP-DIR-T	g	562.0	u	8.0	273.0			pmagpy-4.2.4	5.34e-09	1.6299999999999998e-10	1.67e-10	1.96e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T23	TR038-Pa:LP-DIR-T	TR038-Pa	2.8	35.5	53.4	0.0	0.0	0.0	0.0	23.0	923.0	This study	hargrave 2018-09-12 14:21:26	LT-T-Z:LP-DIR-T	g	563.0	u	8.0	273.0			pmagpy-4.2.4	5.17e-09	1.6899999999999999e-10	1.76e-10	1.9099999999999999e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T24	TR038-Pa:LP-DIR-T	TR038-Pa	3.0	37.8	50.8	0.0	0.0	0.0	0.0	24.0	928.0	This study	hargrave 2018-09-20 14:48:20	LT-T-Z:LP-DIR-T	g	564.0	u	8.0	273.0			pmagpy-4.2.4	5.05e-09	2.4500000000000003e-10	1.3000000000000002e-10	1.6099999999999999e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T25	TR038-Pa:LP-DIR-T	TR038-Pa	2.4	34.9	51.2	0.0	0.0	0.0	0.0	25.0	933.0	This study	hargrave 2018-09-21 12:11:23	LT-T-Z:LP-DIR-T	g	565.0	u	8.0	273.0			pmagpy-4.2.4	4.89e-09	1.9800000000000001e-10	1.18e-10	1.53e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T26	TR038-Pa:LP-DIR-T	TR038-Pa	2.4	36.4	48.4	0.0	0.0	0.0	0.0	26.0	938.0	This study	hargrave 2018-09-24 14:37:37	LT-T-Z:LP-DIR-T	g	566.0	u	8.0	273.0			pmagpy-4.2.4	4.670000000000001e-09	1.67e-10	1.1e-10	1.55e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T27	TR038-Pa:LP-DIR-T	TR038-Pa	2.7	31.2	47.3	0.0	0.0	0.0	0.0	27.0	943.0	This study	hargrave 2018-09-25 12:08:20	LT-T-Z:LP-DIR-T	g	567.0	u	8.0	273.0			pmagpy-4.2.4	4.4700000000000005e-09	1.64e-10	1.33e-10	1.33e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T28	TR038-Pa:LP-DIR-T	TR038-Pa	3.4	38.3	42.7	0.0	0.0	0.0	0.0	28.0	945.0	This study	hargrave 2018-09-25 20:17:12	LT-T-Z:LP-DIR-T	g	568.0	u	8.0	273.0			pmagpy-4.2.4	4.35e-09	2.07e-10	1.55e-10	1.43e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T29	TR038-Pa:LP-DIR-T	TR038-Pa	3.5	27.8	44.4	0.0	0.0	0.0	0.0	29.0	947.0	This study	hargrave 2018-09-26 16:57:13	LT-T-Z:LP-DIR-T	g	569.0	u	8.0	273.0			pmagpy-4.2.4	4.28e-09	1.6899999999999999e-10	1.9199999999999998e-10	1.49e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T30	TR038-Pa:LP-DIR-T	TR038-Pa	3.1	38.1	39.5	0.0	0.0	0.0	0.0	30.0	949.0	This study	hargrave 2018-10-04 16:58:45	LT-T-Z:LP-DIR-T	g	570.0	u	8.0	273.0			pmagpy-4.2.4	3.8900000000000004e-09	1.44e-10	1.1599999999999999e-10	1.7e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T31	TR038-Pa:LP-DIR-T	TR038-Pa	3.1	15.4	37.7	0.0	0.0	0.0	0.0	31.0	951.0	This study	hargrave 2018-10-05 14:02:44	LT-T-Z:LP-DIR-T	g	571.0	u	8.0	273.0			pmagpy-4.2.4	3.429999999999999e-09	1e-10	1.26e-10	1.73e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T32	TR038-Pa:LP-DIR-T	TR038-Pa	3.7	58.7	21.2	0.0	0.0	0.0	0.0	32.0	953.0	This study	hargrave 2018-10-09 18:04:27	LT-T-Z:LP-DIR-T	g	572.0	u	8.0	273.0			pmagpy-4.2.4	2.53e-09	1.2e-10	6.08e-11	1.11e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T33	TR038-Pa:LP-DIR-T	TR038-Pa	4.4	340.7	31.5	0.0	0.0	0.0	0.0	33.0	955.0	This study	hargrave 2018-10-11 16:11:38	LT-T-Z:LP-DIR-T	g	573.0	u	8.0	273.0			pmagpy-4.2.4	1.26e-09	4.92e-11	5.610000000000001e-11	7.23e-11	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T34	TR038-Pa:LP-DIR-T	TR038-Pa	3.8	65.3	26.6	0.0	0.0	0.0	0.0	34.0	957.0	This study	hargrave 2018-10-12 14:37:46	LT-T-Z:LP-DIR-T	g	574.0	u	8.0	273.0			pmagpy-4.2.4	1.06e-09	4.3200000000000003e-11	3.4900000000000004e-11	5.15e-11	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T35	TR038-Pa:LP-DIR-T	TR038-Pa	25.6	266.9	-4.1	0.0	0.0	0.0	0.0	35.0	959.0	This study	hargrave 2018-10-19 14:04:31	LT-T-Z:LP-DIR-T	g	575.0	u	8.0	273.0			pmagpy-4.2.4	5.899999999999999e-10	3.71e-11	1.3800000000000005e-11	2.81e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T36	TR038-Pa:LP-DIR-T	TR038-Pa	15.3	268.2	-5.7	0.0	0.0	0.0	0.0	36.0	959.0	This study	hargrave 2018-10-19 15:25:41	LT-T-Z:LP-DIR-T	b	576.0	u	8.0	273.0			pmagpy-4.2.4	5.83e-10	2.86e-11	1.18e-11	1.5800000000000002e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T37	TR038-Pa:LP-DIR-T	TR038-Pa	10.8	136.4	-41.0	0.0	0.0	0.0	0.0	37.0	961.0	This study	hargrave 2018-10-20 13:30:50	LT-T-Z:LP-DIR-T	g	577.0	u	8.0	273.0			pmagpy-4.2.4	1e-09	5.2299999999999996e-11	5.3400000000000004e-11	2.86e-10	TR038-P	TR038	Luoman3
TR038-Pa:LP-DIR-T38	TR038-Pa:LP-DIR-T	TR038-Pa	34.3	132.3	-9.2	0.0	0.0	0.0	0.0	38.0	961.0	This study	hargrave 2018-10-20 14:24:31	LT-T-Z:LP-DIR-T	g	578.0	u	8.0	273.0			pmagpy-4.2.4	7.46e-10	1.85e-11	6.18e-11	5.06e-10	TR038-P	TR038	Luoman3
TR038-Qa:LP-DIR-T0	TR038-Qa:LP-DIR-T	TR038-Qa	1.3	241.9	15.1	0.0	0.0	0.0	0.0	0.0	273.0	This study	hargrave 2018-05-11 18:35:55	LT-NO:LP-DIR-T	g	579.0	u	8.0	273.0			pmagpy-4.2.4	1.8300000000000002e-08	3.52e-10	3.8899999999999995e-10	2.37e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T1	TR038-Qa:LP-DIR-T	TR038-Qa	1.9	244.0	12.1	0.0	0.0	0.0	0.0	1.0	373.0	This study	hargrave 2018-05-14 16:52:48	LT-T-Z:LP-DIR-T	g	580.0	u	8.0	273.0			pmagpy-4.2.4	1.72e-08	4.79e-10	4.4699999999999996e-10	1.8399999999999998e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T2	TR038-Qa:LP-DIR-T	TR038-Qa	1.9	247.3	10.4	0.0	0.0	0.0	0.0	2.0	473.0	This study	hargrave 2018-05-15 17:09:44	LT-T-Z:LP-DIR-T	g	581.0	u	8.0	273.0			pmagpy-4.2.4	1.66e-08	4.5699999999999997e-10	3.4500000000000005e-10	2.73e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T3	TR038-Qa:LP-DIR-T	TR038-Qa	2.1	247.3	8.6	0.0	0.0	0.0	0.0	3.0	573.0	This study	hargrave 2018-05-16 14:24:50	LT-T-Z:LP-DIR-T	g	582.0	u	8.0	273.0			pmagpy-4.2.4	1.62e-08	4.4299999999999997e-10	3.2599999999999996e-10	3.07e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T4	TR038-Qa:LP-DIR-T	TR038-Qa	2.4	249.6	7.6	0.0	0.0	0.0	0.0	4.0	623.0	This study	hargrave 2018-05-17 16:02:56	LT-T-Z:LP-DIR-T	g	583.0	u	8.0	273.0			pmagpy-4.2.4	1.6e-08	5.55e-10	3.86e-10	2.58e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T5	TR038-Qa:LP-DIR-T	TR038-Qa	1.4	250.4	6.6	0.0	0.0	0.0	0.0	5.0	673.0	This study	hargrave 2018-05-18 14:23:14	LT-T-Z:LP-DIR-T	g	584.0	u	8.0	273.0			pmagpy-4.2.4	1.54e-08	2.64e-10	2.53e-10	2.62e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T6	TR038-Qa:LP-DIR-T	TR038-Qa	1.3	250.6	4.7	0.0	0.0	0.0	0.0	6.0	723.0	This study	hargrave 2018-05-21 11:23:21	LT-T-Z:LP-DIR-T	g	585.0	u	8.0	273.0			pmagpy-4.2.4	1.51e-08	2.39e-10	2.34e-10	2.4e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T7	TR038-Qa:LP-DIR-T	TR038-Qa	1.8	251.9	3.9	0.0	0.0	0.0	0.0	7.0	748.0	This study	hargrave 2018-07-30 17:24:43	LT-T-Z:LP-DIR-T	g	586.0	u	8.0	273.0			pmagpy-4.2.4	1.5e-08	4.02e-10	2.7699999999999997e-10	2.2800000000000001e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T8	TR038-Qa:LP-DIR-T	TR038-Qa	2.6	251.6	1.9	0.0	0.0	0.0	0.0	8.0	773.0	This study	hargrave 2018-07-31 13:49:16	LT-T-Z:LP-DIR-T	g	587.0	u	8.0	273.0			pmagpy-4.2.4	1.4499999999999999e-08	4.900000000000001e-10	3.5499999999999996e-10	3.9600000000000003e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T9	TR038-Qa:LP-DIR-T	TR038-Qa	2.6	253.3	1.2	0.0	0.0	0.0	0.0	9.0	798.0	This study	hargrave 2018-08-01 11:52:02	LT-T-Z:LP-DIR-T	g	588.0	u	8.0	273.0			pmagpy-4.2.4	1.4099999999999999e-08	5.79e-10	2.93e-10	1.76e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T10	TR038-Qa:LP-DIR-T	TR038-Qa	4.7	255.6	-3.0	0.0	0.0	0.0	0.0	10.0	823.0	This study	hargrave 2018-08-01 18:47:06	LT-T-Z:LP-DIR-T	g	589.0	u	8.0	273.0			pmagpy-4.2.4	1.38e-08	9.56e-10	2.99e-10	5.64e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T11	TR038-Qa:LP-DIR-T	TR038-Qa	4.4	255.7	0.1	0.0	0.0	0.0	0.0	11.0	823.0	This study	hargrave 2018-08-01 20:10:45	LT-T-Z:LP-DIR-T	g	590.0	u	8.0	273.0			pmagpy-4.2.4	1.38e-08	9.84e-10	3.48e-10	2.99e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T12	TR038-Qa:LP-DIR-T	TR038-Qa	5.7	256.7	-2.8	0.0	0.0	0.0	0.0	12.0	828.0	This study	hargrave 2018-08-03 12:08:38	LT-T-Z:LP-DIR-T	g	591.0	u	8.0	273.0			pmagpy-4.2.4	1.3600000000000001e-08	9.229999999999999e-10	3.8199999999999997e-10	9.550000000000001e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T13	TR038-Qa:LP-DIR-T	TR038-Qa	2.9	256.9	0.7	0.0	0.0	0.0	0.0	13.0	833.0	This study	hargrave 2018-08-03 19:05:45	LT-T-Z:LP-DIR-T	g	592.0	u	8.0	273.0			pmagpy-4.2.4	1.3600000000000001e-08	3.1600000000000005e-10	3.1e-10	6.02e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T14	TR038-Qa:LP-DIR-T	TR038-Qa	2.0	258.2	-2.5	0.0	0.0	0.0	0.0	14.0	838.0	This study	hargrave 2018-08-13 17:22:08	LT-T-Z:LP-DIR-T	g	593.0	u	8.0	273.0			pmagpy-4.2.4	1.3400000000000001e-08	4.13e-10	3.11e-10	2.07e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T15	TR038-Qa:LP-DIR-T	TR038-Qa	2.9	258.2	-2.9	0.0	0.0	0.0	0.0	15.0	843.0	This study	hargrave 2018-08-14 14:15:57	LT-T-Z:LP-DIR-T	g	594.0	u	8.0	273.0			pmagpy-4.2.4	1.3400000000000001e-08	6.29e-10	2.92e-10	1.8599999999999998e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T16	TR038-Qa:LP-DIR-T	TR038-Qa	1.8	257.6	-3.0	0.0	0.0	0.0	0.0	16.0	848.0	This study	hargrave 2018-08-15 10:40:05	LT-T-Z:LP-DIR-T	g	595.0	u	8.0	273.0			pmagpy-4.2.4	1.32e-08	3.78e-10	2.3e-10	1.79e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T17	TR038-Qa:LP-DIR-T	TR038-Qa	2.7	260.3	-3.7	0.0	0.0	0.0	0.0	17.0	853.0	This study	hargrave 2018-08-15 17:44:32	LT-T-Z:LP-DIR-T	g	596.0	u	8.0	273.0			pmagpy-4.2.4	1.31e-08	5.77e-10	2.51e-10	1.6000000000000002e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T18	TR038-Qa:LP-DIR-T	TR038-Qa	2.1	259.5	-5.4	0.0	0.0	0.0	0.0	18.0	873.0	This study	hargrave 2018-08-16 14:01:18	LT-T-Z:LP-DIR-T	g	597.0	u	8.0	273.0			pmagpy-4.2.4	1.28e-08	4.200000000000001e-10	3.1800000000000004e-10	1.8100000000000002e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T19	TR038-Qa:LP-DIR-T	TR038-Qa	2.1	262.6	-4.9	0.0	0.0	0.0	0.0	19.0	893.0	This study	hargrave 2018-08-17 12:15:46	LT-T-Z:LP-DIR-T	g	598.0	u	8.0	273.0			pmagpy-4.2.4	1.26e-08	4.32e-10	2.29e-10	1.44e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T20	TR038-Qa:LP-DIR-T	TR038-Qa	2.8	265.3	-4.4	0.0	0.0	0.0	0.0	20.0	903.0	This study	hargrave 2018-08-28 13:55:10	LT-T-Z:LP-DIR-T	g	599.0	u	8.0	273.0			pmagpy-4.2.4	1.24e-08	5.91e-10	3.1e-10	1.1599999999999999e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T21	TR038-Qa:LP-DIR-T	TR038-Qa	1.4	265.5	-3.3	0.0	0.0	0.0	0.0	21.0	913.0	This study	hargrave 2018-09-10 12:26:44	LT-T-Z:LP-DIR-T	g	600.0	u	8.0	273.0			pmagpy-4.2.4	1.2e-08	2.1499999999999998e-10	1.9199999999999998e-10	1.9e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T22	TR038-Qa:LP-DIR-T	TR038-Qa	1.7	264.5	-3.9	0.0	0.0	0.0	0.0	22.0	918.0	This study	hargrave 2018-09-11 14:23:51	LT-T-Z:LP-DIR-T	g	601.0	u	8.0	273.0			pmagpy-4.2.4	1.1499999999999999e-08	2.7699999999999997e-10	2.17e-10	2.07e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T23	TR038-Qa:LP-DIR-T	TR038-Qa	16.5	264.7	-5.5	0.0	0.0	0.0	0.0	23.0	923.0	This study	hargrave 2018-09-12 14:22:52	LT-T-Z:LP-DIR-T	g	602.0	u	8.0	273.0			pmagpy-4.2.4	1.1499999999999999e-08	2.12e-10	2.2800000000000001e-10	3.42e-09	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T24	TR038-Qa:LP-DIR-T	TR038-Qa	11.4	265.5	-5.9	0.0	0.0	0.0	0.0	24.0	923.0	This study	hargrave 2018-09-12 15:23:29	LT-T-Z:LP-DIR-T	g	603.0	u	8.0	273.0			pmagpy-4.2.4	1.16e-08	3.6200000000000004e-10	2.71e-10	2.31e-09	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T25	TR038-Qa:LP-DIR-T	TR038-Qa	6.0	265.8	2.6	0.0	0.0	0.0	0.0	25.0	923.0	This study	hargrave 2018-09-12 15:36:45	LT-T-Z:LP-DIR-T	g	604.0	u	8.0	273.0			pmagpy-4.2.4	1.1499999999999999e-08	3.32e-10	1.96e-10	1.1699999999999999e-09	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T26	TR038-Qa:LP-DIR-T	TR038-Qa	2.2	266.9	-4.5	0.0	0.0	0.0	0.0	26.0	928.0	This study	hargrave 2018-09-20 14:49:46	LT-T-Z:LP-DIR-T	g	605.0	u	8.0	273.0			pmagpy-4.2.4	1.1299999999999999e-08	3.9100000000000005e-10	2.0899999999999998e-10	1.9e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T27	TR038-Qa:LP-DIR-T	TR038-Qa	2.1	266.0	-6.9	0.0	0.0	0.0	0.0	27.0	933.0	This study	hargrave 2018-09-21 12:12:48	LT-T-Z:LP-DIR-T	g	606.0	u	8.0	273.0			pmagpy-4.2.4	1.14e-08	3.6799999999999997e-10	2.1499999999999998e-10	1.6099999999999999e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T28	TR038-Qa:LP-DIR-T	TR038-Qa	2.8	269.2	-10.4	0.0	0.0	0.0	0.0	28.0	938.0	This study	hargrave 2018-09-24 14:39:08	LT-T-Z:LP-DIR-T	g	607.0	u	8.0	273.0			pmagpy-4.2.4	1.08e-08	5e-10	1.9e-10	1.78e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T29	TR038-Qa:LP-DIR-T	TR038-Qa	2.3	269.2	-13.1	0.0	0.0	0.0	0.0	29.0	943.0	This study	hargrave 2018-09-25 12:09:53	LT-T-Z:LP-DIR-T	g	608.0	u	8.0	273.0			pmagpy-4.2.4	1.1200000000000001e-08	4.17e-10	1.89e-10	1.73e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T30	TR038-Qa:LP-DIR-T	TR038-Qa	1.9	267.1	-14.5	0.0	0.0	0.0	0.0	30.0	945.0	This study	hargrave 2018-09-25 20:18:44	LT-T-Z:LP-DIR-T	g	609.0	u	8.0	273.0			pmagpy-4.2.4	1.06e-08	3.02e-10	1.89e-10	1.8399999999999998e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T31	TR038-Qa:LP-DIR-T	TR038-Qa	3.0	272.7	-13.7	0.0	0.0	0.0	0.0	31.0	947.0	This study	hargrave 2018-09-26 16:58:38	LT-T-Z:LP-DIR-T	g	610.0	u	8.0	273.0			pmagpy-4.2.4	1.09e-08	5.37e-10	1.8200000000000002e-10	1.8499999999999998e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T32	TR038-Qa:LP-DIR-T	TR038-Qa	1.0	270.9	-16.3	0.0	0.0	0.0	0.0	32.0	949.0	This study	hargrave 2018-10-04 17:00:12	LT-T-Z:LP-DIR-T	g	611.0	u	8.0	273.0			pmagpy-4.2.4	9.82e-09	1.17e-10	1.5800000000000002e-10	1.15e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T33	TR038-Qa:LP-DIR-T	TR038-Qa	1.5	273.9	-15.7	0.0	0.0	0.0	0.0	33.0	951.0	This study	hargrave 2018-10-05 14:04:20	LT-T-Z:LP-DIR-T	g	612.0	u	8.0	273.0			pmagpy-4.2.4	9.45e-09	2.11e-10	1.4500000000000002e-10	1.29e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T34	TR038-Qa:LP-DIR-T	TR038-Qa	2.5	261.7	-15.2	0.0	0.0	0.0	0.0	34.0	953.0	This study	hargrave 2018-10-09 18:05:57	LT-T-Z:LP-DIR-T	g	613.0	u	8.0	273.0			pmagpy-4.2.4	5.2200000000000006e-09	1.21e-10	1.0699999999999999e-10	1.78e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T35	TR038-Qa:LP-DIR-T	TR038-Qa	2.5	285.5	-18.5	0.0	0.0	0.0	0.0	35.0	955.0	This study	hargrave 2018-10-11 16:13:06	LT-T-Z:LP-DIR-T	g	614.0	u	8.0	273.0			pmagpy-4.2.4	3.75e-09	7.88e-11	1.13e-10	1.35e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T36	TR038-Qa:LP-DIR-T	TR038-Qa	6.2	101.9	-66.3	0.0	0.0	0.0	0.0	36.0	957.0	This study	hargrave 2018-10-12 14:39:17	LT-T-Z:LP-DIR-T	g	615.0	u	8.0	273.0			pmagpy-4.2.4	8.500000000000002e-10	7.88e-11	5.3400000000000004e-11	5.0100000000000007e-11	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T37	TR038-Qa:LP-DIR-T	TR038-Qa	18.7	297.9	-41.2	0.0	0.0	0.0	0.0	37.0	959.0	This study	hargrave 2018-10-19 14:05:45	LT-T-Z:LP-DIR-T	g	616.0	u	8.0	273.0			pmagpy-4.2.4	2.04e-09	8.279999999999999e-11	1.18e-10	8.09e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T38	TR038-Qa:LP-DIR-T	TR038-Qa	11.7	298.3	-42.1	0.0	0.0	0.0	0.0	38.0	959.0	This study	hargrave 2018-10-19 15:26:55	LT-T-Z:LP-DIR-T	b	617.0	u	8.0	273.0			pmagpy-4.2.4	2.0499999999999997e-09	5.98e-11	9.429999999999999e-11	5.02e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T39	TR038-Qa:LP-DIR-T	TR038-Qa	13.6	139.8	-14.4	0.0	0.0	0.0	0.0	39.0	961.0	This study	hargrave 2018-10-20 13:32:08	LT-T-Z:LP-DIR-T	b	618.0	u	8.0	273.0			pmagpy-4.2.4	1.65e-09	7.02e-11	1.1400000000000001e-10	3.92e-10	TR038-Q	TR038	Luoman3
TR038-Qa:LP-DIR-T40	TR038-Qa:LP-DIR-T	TR038-Qa	4.1	141.3	-18.7	0.0	0.0	0.0	0.0	40.0	961.0	This study	hargrave 2018-10-20 14:25:44	LT-T-Z:LP-DIR-T	b	619.0	u	8.0	273.0			pmagpy-4.2.4	1.65e-09	2.78e-11	5.92e-11	1.01e-10	TR038-Q	TR038	Luoman3
TR038-Ra:LP-DIR-T0	TR038-Ra:LP-DIR-T	TR038-Ra	5.1	299.9	16.5	0.0	0.0	0.0	0.0	0.0	273.0	This study	hargrave 2018-05-11 18:37:34	LT-NO:LP-DIR-T	g	620.0	u	8.0	273.0			pmagpy-4.2.4	4.21e-08	3.24e-09	1.7300000000000004e-09	8.09e-10	TR038-R	TR038	Luoman3
TR038-Ra:LP-DIR-T1	TR038-Ra:LP-DIR-T	TR038-Ra	2.5	299.8	14.3	0.0	0.0	0.0	0.0	1.0	373.0	This study	hargrave 2018-05-14 16:54:27	LT-T-Z:LP-DIR-T	g	621.0	u	8.0	273.0			pmagpy-4.2.4	4.21e-08	1.66e-09	6.69e-10	6.110000000000001e-10	TR038-R	TR038	Luoman3
TR038-Ra:LP-DIR-T2	TR038-Ra:LP-DIR-T	TR038-Ra	2.8	300.5	13.1	0.0	0.0	0.0	0.0	2.0	473.0	This study	hargrave 2018-05-15 17:11:23	LT-T-Z:LP-DIR-T	g	622.0	u	8.0	273.0			pmagpy-4.2.4	4.21e-08	1.8299999999999999e-09	7.7e-10	6.53e-10	TR038-R	TR038	Luoman3
TR038-Ra:LP-DIR-T3	TR038-Ra:LP-DIR-T	TR038-Ra	2.6	299.8	12.4	0.0	0.0	0.0	0.0	3.0	573.0	This study	hargrave 2018-05-16 14:26:31	LT-T-Z:LP-DIR-T	g	623.0	u	8.0	273.0			pmagpy-4.2.4	4.23e-08	1.7399999999999996e-09	6.43e-10	6.01e-10	TR038-R	TR038	Luoman3
TR038-Ra:LP-DIR-T4	TR038-Ra:LP-DIR-T	TR038-Ra	3.9	300.4	11.6	0.0	0.0	0.0	0.0	4.0	623.0	This study	hargrave 2018-05-17 16:04:36	LT-T-Z:LP-DIR-T	g	624.0	u	8.0	273.0			pmagpy-4.2.4	4.24e-08	2.6e-09	1.24e-09	5.77e-10	TR038-R	TR038	Luoman3
TR038-Ra:LP-DIR-T5	TR038-Ra:LP-DIR-T	TR038-Ra	3.7	301.0	10.9	0.0	0.0	0.0	0.0	5.0	673.0	This study	hargrave 2018-05-18 14:25:01	LT-T-Z:LP-DIR-T	g	625.0	u	8.0	273.0			pmagpy-4.2.4	4.23e-08	2.42e-09	1.09e-09	6.54e-10	TR038-R	TR038	Luoman3
TR038-Ra:LP-DIR-T6	TR038-Ra:LP-DIR-T	TR038-Ra	1.7	300.0	10.5	0.0	0.0	0.0	0.0	6.0	723.0	This study	hargrave 2018-05-21 11:25:01	LT-T-Z:LP-DIR-T	g	626.0	u	8.0	273.0			pmagpy-4.2.4	4.21e-08	1.14e-09	3.73e-10	6.05e-10	TR038-R	TR038	Luoman3
