tab 	magic_measurements
er_analyst_mail_names	er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	sequence	treatment_ac_field	treatment_dc_field	treatment_dc_field_phi	treatment_dc_field_theta	treatment_temp
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2017-10-24 09:10:09	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T8	1.6	190.2	None	g	21.6	1.6399999999999998e-08	8	8	3.2000000000000003e-10	4.12e-10	2.54e-10	u	273	956	0	0	0.0	0.0	748.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2017-10-25 08:48:11	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T9	2.0	190.0	None	g	21.5	1.6e-08	9	8	3.1800000000000004e-10	4.87e-10	2.79e-10	u	273	957	0	0	0.0	0.0	773.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2017-10-26 19:17:51	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T10	2.8	189.4	None	g	21.9	1.57e-08	10	8	3.69e-10	6.58e-10	2.9399999999999997e-10	u	273	958	0	0	0.0	0.0	798.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2017-10-27 17:12:26	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T11	3.2	189.0	None	g	21.7	1.53e-08	11	8	3.65e-10	7.43e-10	3.21e-10	u	273	959	0	0	0.0	0.0	823.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2017-10-28 19:38:35	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T12	2.7	188.3	None	g	22.8	1.47e-08	12	8	6.27e-10	4.59e-10	4.06e-10	u	273	960	0	0	0.0	0.0	828.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2017-11-03 15:21:55	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T13	2.6	188.4	None	g	21.7	1.47e-08	13	8	3.06e-10	5.510000000000001e-10	3.52e-10	u	273	961	0	0	0.0	0.0	833.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2017-11-05 14:14:01	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T14	3.2	189.2	None	g	22.1	1.4499999999999999e-08	14	8	3.58e-10	6.58e-10	3.8199999999999997e-10	u	273	962	0	0	0.0	0.0	838.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2017-11-09 11:47:19	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T15	2.1	186.5	None	g	21.9	1.4299999999999999e-08	15	8	2.66e-10	4.0099999999999996e-10	3.23e-10	u	273	963	0	0	0.0	0.0	843.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2017-11-09 20:37:50	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T16	2.2	187.1	None	g	21.7	1.42e-08	16	8	2.88e-10	3.73e-10	3.67e-10	u	273	964	0	0	0.0	0.0	848.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2017-11-14 16:24:32	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T17	2.6	188.2	None	g	21.5	1.3899999999999999e-08	17	8	3.09e-10	4.91e-10	3.6400000000000004e-10	u	273	965	0	0	0.0	0.0	853.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2017-11-17 15:37:17	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T18	4.3	186.7	None	g	22.2	1.3899999999999999e-08	18	8	3.86e-10	9.72e-10	2.73e-10	u	273	966	0	0	0.0	0.0	873.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2017-11-19 14:55:13	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T19	4.0	185.8	None	g	21.5	1.3400000000000001e-08	19	8	4.0099999999999996e-10	8.530000000000002e-10	2.4799999999999997e-10	u	273	967	0	0	0.0	0.0	893.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2017-11-21 14:08:00	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T20	4.4	185.6	None	g	20.7	1.32e-08	20	8	3.1399999999999995e-10	9.94e-10	2.22e-10	u	273	968	0	0	0.0	0.0	903.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2017-11-27 13:25:43	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T21	2.3	187.0	None	g	20.0	1.33e-08	21	8	3.57e-10	4.4100000000000003e-10	2.24e-10	u	273	969	0	0	0.0	0.0	913.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2017-11-28 12:20:33	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T22	1.8	178.3	None	g	18.2	1.25e-08	22	8	2.69e-10	3.3300000000000004e-10	2.35e-10	u	273	970	0	0	0.0	0.0	918.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2017-12-08 18:03:07	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T23	2.8	204.8	None	g	20.0	1.1699999999999999e-08	23	8	4.3700000000000004e-10	3.94e-10	2.85e-10	u	273	971	0	0	0.0	0.0	923.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2017-12-11 18:45:50	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T24	3.8	175.2	None	g	19.4	1.1200000000000001e-08	24	8	3.23e-10	6.56e-10	4.03e-10	u	273	972	0	0	0.0	0.0	928.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2017-12-12 19:25:26	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T25	3.2	191.9	None	g	17.2	1.23e-08	25	8	5.13e-10	5.96e-10	2.25e-10	u	273	973	0	0	0.0	0.0	933.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-01-08 18:01:31	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T26	2.8	163.6	None	g	20.8	9.57e-09	26	8	2.37e-10	3.2000000000000003e-10	3.8199999999999997e-10	u	273	974	0	0	0.0	0.0	938.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-01-11 10:06:57	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T27	2.8	199.7	None	g	12.6	9.359999999999999e-09	27	8	4.15e-10	2.8e-10	3.6600000000000003e-10	u	273	975	0	0	0.0	0.0	943.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-01-12 10:02:48	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T28	4.9	171.5	None	g	17.5	5.97e-09	28	8	2.98e-10	3.5000000000000003e-10	4.5400000000000003e-10	u	273	976	0	0	0.0	0.0	945.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-01-16 17:10:33	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T29	3.7	207.5	None	g	13.5	5.8499999999999994e-09	29	8	3.2199999999999997e-10	2.79e-10	2.5e-10	u	273	977	0	0	0.0	0.0	947.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-01-17 17:10:54	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T30	5.7	146.5	None	g	2.9	3.99e-09	30	8	2.8e-10	2.34e-10	2.67e-10	u	273	978	0	0	0.0	0.0	949.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-01-24 13:59:11	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T31	4.7	243.0	None	g	17.8	5.17e-09	31	8	3.6600000000000003e-10	2.3099999999999998e-10	2.0400000000000002e-10	u	273	979	0	0	0.0	0.0	951.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-01-27 10:44:15	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T32	10.3	166.0	None	b	-32.7	2.43e-09	32	8	2.24e-10	2.9100000000000003e-10	2.96e-10	u	273	980	0	0	0.0	0.0	953.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-01-27 12:35:56	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T33	10.5	160.9	None	b	-34.6	2.28e-09	33	8	2.3e-10	2.96e-10	3.3799999999999997e-10	u	273	981	0	0	0.0	0.0	953.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-01-27 13:32:39	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T34	9.3	163.4	None	b	-34.5	2.2899999999999997e-09	34	8	2.16e-10	2.41e-10	3.46e-10	u	273	982	0	0	0.0	0.0	953.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-01-31 18:23:20	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T35	14.8	195.7	None	b	1.4	2.02e-09	35	8	1.79e-10	3.71e-10	3.8100000000000003e-10	u	273	983	0	0	0.0	0.0	955.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-02-02 11:46:46	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T36	10.7	201.9	None	b	-1.8	2.22e-09	36	8	1.8700000000000003e-10	3.03e-10	2.99e-10	u	273	984	0	0	0.0	0.0	955.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-02-02 13:21:33	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T37	15.5	200.5	None	b	3.7	2.07e-09	37	8	1.68e-10	2.64e-10	5.07e-10	u	273	985	0	0	0.0	0.0	955.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-02-05 20:56:03	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T38	13.1	154.7	None	b	-9.6	2.43e-09	38	8	1.8300000000000001e-10	3.75e-10	4.09e-10	u	273	986	0	0	0.0	0.0	957.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-02-06 12:58:49	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T39	14.2	158.9	None	b	-7.7	2.13e-09	39	8	2.01e-10	2.79e-10	4.4299999999999997e-10	u	273	987	0	0	0.0	0.0	957.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-02-06 16:09:35	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T40	13.4	156.7	None	b	-8.8	2.1600000000000004e-09	40	8	1.73e-10	2e-10	4.65e-10	u	273	988	0	0	0.0	0.0	957.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-02-12 11:43:55	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T41	8.0	201.3	None	b	4.0	3.65e-09	41	8	1.49e-10	4.0999999999999993e-10	3.44e-10	u	273	989	0	0	0.0	0.0	959.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-02-12 15:38:14	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T42	9.5	200.7	None	b	4.9	3.59e-09	42	8	1.43e-10	4.4499999999999996e-10	4.26e-10	u	273	990	0	0	0.0	0.0	959.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-02-12 18:04:26	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T43	9.0	199.0	None	b	4.4	3.55e-09	43	8	1.34e-10	3.5299999999999997e-10	4.4699999999999996e-10	u	273	991	0	0	0.0	0.0	959.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-02-13 08:27:52	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T44	9.0	200.2	None	b	6.8	3.460000000000001e-09	44	8	1.77e-10	2.96e-10	4.63e-10	u	273	992	0	0	0.0	0.0	959.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-02-26 12:00:48	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T45	6.0	217.2	None	b	6.4	3.5700000000000007e-09	45	8	1.64e-10	2.29e-10	3.1e-10	u	273	993	0	0	0.0	0.0	961.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-02-28 12:45:49	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T46	23.0	190.0	None	b	-9.7	2.39e-09	46	8	2.1399999999999998e-10	6.91e-10	7.979999999999999e-10	u	273	994	0	0	0.0	0.0	963.0
None	This study	Luoman2	TR035-NN	TR035	TR035-NNa	TR035-NNa:LP-DIR-T	hargrave 2018-02-28 17:05:17	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-NNa:LP-DIR-T47	20.3	189.0	None	b	-12.4	2.43e-09	47	8	2.1000000000000002e-10	5.820000000000001e-10	7.45e-10	u	273	995	0	0	0.0	0.0	963.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-10-13 19:45:22	LT-NO:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T1	2.2	209.9	None	g	47.5	4.05e-08	1	8	1.0499999999999999e-09	1.01e-09	6.83e-10	u	273	996	0	0	0.0	0.0	273.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-10-15 19:53:07	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T2	2.5	211.8	None	g	48.7	3.96e-08	2	8	9.279999999999999e-10	1.23e-09	7.860000000000001e-10	u	273	997	0	0	0.0	0.0	373.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-10-16 13:54:19	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T3	2.6	210.9	None	g	48.5	3.92e-08	3	8	1.27e-09	1.06e-09	7.13e-10	u	273	998	0	0	0.0	0.0	473.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-10-17 10:44:32	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T4	2.1	209.0	None	g	49.0	3.88e-08	4	8	1.0300000000000002e-09	8.06e-10	5.83e-10	u	273	999	0	0	0.0	0.0	573.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-10-18 08:52:22	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T5	2.1	208.8	None	g	49.1	3.84e-08	5	8	1.07e-09	8.500000000000002e-10	5.269999999999999e-10	u	273	1000	0	0	0.0	0.0	623.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-10-20 16:31:22	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T6	2.1	209.0	None	g	49.9	3.79e-08	6	8	1.0400000000000001e-09	7.85e-10	5.55e-10	u	273	1001	0	0	0.0	0.0	673.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-10-23 11:06:56	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T7	2.0	207.8	None	g	50.3	3.75e-08	7	8	1.07e-09	6.22e-10	5.899999999999999e-10	u	273	1002	0	0	0.0	0.0	723.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-10-24 08:32:10	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T8	1.9	207.8	None	g	50.5	3.72e-08	8	8	8.96e-10	7.67e-10	4.6399999999999995e-10	u	273	1003	0	0	0.0	0.0	748.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-10-25 08:12:31	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T9	1.7	207.9	None	g	50.9	3.67e-08	9	8	8.3e-10	6.04e-10	4.36e-10	u	273	1004	0	0	0.0	0.0	773.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-10-26 18:39:41	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T10	1.7	207.1	None	g	51.4	3.63e-08	10	8	8.24e-10	5.800000000000001e-10	4.86e-10	u	273	1005	0	0	0.0	0.0	798.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-10-27 16:35:53	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T11	3.0	208.2	None	g	52.0	3.58e-08	11	8	9.64e-10	1.59e-09	4.689999999999999e-10	u	273	1006	0	0	0.0	0.0	823.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-10-28 19:09:02	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T12	2.2	210.7	None	g	52.1	3.52e-08	12	8	6.950000000000001e-10	9.93e-10	8.13e-10	u	273	1007	0	0	0.0	0.0	828.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-11-03 14:44:03	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T13	2.7	209.9	None	g	51.6	3.43e-08	13	8	1.19e-09	7.74e-10	7.870000000000001e-10	u	273	1008	0	0	0.0	0.0	833.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-11-05 13:37:01	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T14	2.9	208.0	None	g	51.3	3.39e-08	14	8	1.09e-09	1.1699999999999999e-09	6.68e-10	u	273	1009	0	0	0.0	0.0	838.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-11-09 11:10:10	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T15	2.8	207.5	None	g	51.7	3.4e-08	15	8	1.24e-09	8.210000000000001e-10	7.7e-10	u	273	1010	0	0	0.0	0.0	843.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-11-09 20:02:23	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T16	2.7	207.3	None	g	51.7	3.3599999999999996e-08	16	8	1.14e-09	9.279999999999999e-10	5.94e-10	u	273	1011	0	0	0.0	0.0	848.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-11-14 15:47:07	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T17	2.9	208.6	None	g	51.4	3.32e-08	17	8	1.23e-09	8.87e-10	7.79e-10	u	273	1012	0	0	0.0	0.0	853.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-11-17 14:59:30	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T18	1.8	208.4	None	g	52.5	3.38e-08	18	8	7.79e-10	6.88e-10	4.5400000000000003e-10	u	273	1013	0	0	0.0	0.0	873.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-11-19 14:17:22	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T19	2.7	208.8	None	g	52.5	3.27e-08	19	8	7.54e-10	1.18e-09	6.56e-10	u	273	1014	0	0	0.0	0.0	893.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-11-21 13:31:06	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T20	2.1	205.0	None	g	53.3	3.12e-08	20	8	8.89e-10	5.170000000000001e-10	6.38e-10	u	273	1015	0	0	0.0	0.0	903.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-11-27 12:48:20	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T21	2.0	205.7	None	g	51.5	3.18e-08	21	8	7.610000000000001e-10	6.87e-10	6.8e-10	u	273	1016	0	0	0.0	0.0	913.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-11-28 11:42:50	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T22	2.1	210.4	None	g	56.4	2.8999999999999998e-08	22	8	7.02e-10	7.6e-10	8.019999999999999e-10	u	273	1017	0	0	0.0	0.0	918.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-12-08 17:27:00	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T23	2.5	208.7	None	g	49.8	3.31e-08	23	8	9.04e-10	4.81e-10	1.25e-09	u	273	1018	0	0	0.0	0.0	923.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-12-11 18:09:03	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T24	2.5	199.3	None	g	52.3	3.02e-08	24	8	8.22e-10	5.81e-10	1.18e-09	u	273	1019	0	0	0.0	0.0	928.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2017-12-12 18:47:42	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T25	2.0	198.9	None	g	51.8	3.07e-08	25	8	5.03e-10	8.1e-10	1.1e-09	u	273	1020	0	0	0.0	0.0	933.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2018-01-08 17:23:37	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T26	2.7	192.7	None	g	51.3	2.8300000000000002e-08	26	8	6.93e-10	7.76e-10	1.0400000000000001e-09	u	273	1021	0	0	0.0	0.0	938.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2018-01-11 09:26:36	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T27	2.8	207.2	None	g	47.0	2.99e-08	27	8	8.33e-10	7.55e-10	1.3300000000000002e-09	u	273	1022	0	0	0.0	0.0	943.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2018-01-12 09:23:57	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T28	3.1	178.2	None	g	55.5	2.33e-08	28	8	6.34e-10	7.059999999999999e-10	1.24e-09	u	273	1023	0	0	0.0	0.0	945.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2018-01-16 16:32:52	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T29	3.3	203.8	None	g	47.5	2.63e-08	29	8	8.95e-10	6.809999999999999e-10	1.25e-09	u	273	1024	0	0	0.0	0.0	947.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2018-01-17 16:29:39	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T30	4.0	188.6	None	g	49.5	2.15e-08	30	8	7.16e-10	6.89e-10	1.36e-09	u	273	1025	0	0	0.0	0.0	949.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2018-01-24 13:29:26	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T31	4.7	203.6	None	g	46.8	2.1e-08	31	8	8.37e-10	1.1199999999999999e-09	1.35e-09	u	273	1026	0	0	0.0	0.0	951.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2018-01-27 10:06:33	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T32	6.0	139.8	None	g	52.3	1.14e-08	32	8	6.809999999999999e-10	5.12e-10	1.1199999999999999e-09	u	273	1027	0	0	0.0	0.0	953.0
None	This study	Luoman2	TR035-N	TR035	TR035-Na	TR035-Na:LP-DIR-T	hargrave 2018-01-31 17:44:51	LT-T-Z:LP-DIR-T	pmagpy-3.16.0	TR035-Na:LP-DIR-T33	4.8	228.0	None	g	35.6	1.49e-08	33	8	4.93e-10	5.09e-10	1.22e-09	u	273	1028	0	0	0.0	0.0	955.0
